tweet_id,dataset,crisis,country,year,original_label,mapped_label,hazard_type,hazard_cat,hazard_subcat,development,spread,lan_final
721701653422936064,ESPOL_Ecuador_earthquake,earthquake_Ecuador,Ecuador,2016,yes,Related,earthquake,natural,geophysical,instantaneous,diffused,en
501331439787728896,CrisisNlpR1_CF,flood_India,India,2014,infrastructure_and_utilities_damage,Related,flood,natural,hydrological,progressive,diffused,en
593012691368857601,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Not Relevant,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,en
323902802776707073,CrisisLexT26,bombing_Boston,EEUU,2013,Related - but not informative,Related,bombings,human_induced,intentional,instantaneous,focalized,en
921193817251962880,CrisisMMD,wildfires_California,EEUU,2017,informative,Related,wildfires,natural,climatological,progressive,diffused,en
575956967694434304,CrisisNlpR1_Vol,Landslides_Worldwide,several,2014,Not physical landslide,Not_Related,landslide,natural,Hydrological,instantaneous,focalized,en
593360613440618496,CrisisNlpR1_CF,earthquake_Nepal,Nepal,2015,missing_trapped_or_found_people,Related,earthquake,natural,geophysical,instantaneous,diffused,en
324579734161879041,CrisisLexT6,bombing_Boston,EEUU,2013,on-topic,Related,bombings,human_induced,intentional,instantaneous,focalized,en
204045017545834497,SoSItalyT4,earthquake_Italy,Italy,2012,no damage,Related,earthquake,natural,geophysical,instantaneous,diffused,it
324030670328451072,CrisisLexT26,bombing_Boston,EEUU,2013,Related - but not informative,Related,bombings,human_induced,intentional,instantaneous,focalized,en
324821318639964160,CrisisLexT6,bombing_Boston,EEUU,2013,on-topic,Related,bombings,human_induced,intentional,instantaneous,focalized,en
325342219601063936,CrisisLexT6,explosion_WestTexas,EEUU,2013,on-topic,Related,explosion,human_induced,accidental,instantaneous,focalized,en
296192706647052288,CrisisLexT6,flood_Queensland,Australia,2013,off-topic,Not_Related,flood,natural,hydrological,progressive,diffused,en
324760963175837696,CrisisLexT6,explosion_WestTexas,EEUU,2013,on-topic,Related,explosion,human_induced,accidental,instantaneous,focalized,en
414748692722515968,CrisisLexT26,typhoon_Yolanda,several,2013,Not related,Not_Related,typhoon,natural,meteorological,progressive,diffused,en
324737628475887618,CrisisLexT6,explosion_WestTexas,EEUU,2013,on-topic,Related,explosion,human_induced,accidental,instantaneous,focalized,en
326706837674156032,CrisisLexT6,explosion_WestTexas,EEUU,2013,off-topic,Not_Related,explosion,human_induced,accidental,instantaneous,focalized,en
297106476630155264,CrisisLexT26,flood_Queensland,Australia,2013,Related and informative,Related,flood,natural,hydrological,progressive,diffused,en
407990918210682880,CrisisLexT26,helicopterCrash_Glasgow,UK,2013,Not related,Not_Related,crash,human_induced,accidental,instantaneous,focalized,no_text
592814306560974848,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Not Relevant,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,en
348686118687997952,CrisisLexT6,flood_Alberta,Canada,2013,off-topic,Not_Related,flood,natural,hydrological,progressive,diffused,no_agree
384836339293634560,CrisisNlpR1_CF,earthquake_Pakistan,Pakistan,2013,other_useful_information,Related,earthquake,natural,geophysical,instantaneous,diffused,no_agree
348845496481218561,CrisisLexT6,flood_Alberta,Canada,2013,on-topic,Related,flood,natural,hydrological,progressive,diffused,en
592594819312037888,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Not Relevant,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,en
909905730492395525,CrisisMMD,hurricane_Irma,several,2017,informative,Related,hurricane,natural,meteorological,progressive,diffused,en
239508784165294080,CrisisLexT26,explosion_Venezuela,Venezuela,2012,Not related,Not_Related,explosion,human_induced,accidental,instantaneous,focalized,es
331184961782689793,CrisisLexT26,buildingCollapse_Savar,Bangladesh,2013,Not related,Not_Related,collapse,human_induced,accidental,instantaneous,focalized,en
541435812089319425,CrisisNlpR1_Vol,typhoon_Philippines_Hagupit,Philippines,2014,Not Informative,Not_Related,typhoon,natural,meteorological,progressive,diffused,en
721688443496108033,ESPOL_Ecuador_earthquake,earthquake_Ecuador,Ecuador,2016,yes,Related,earthquake,natural,geophysical,instantaneous,diffused,es
360458921980334080,CrisisLexT26,trainCrash_Spain,Spain,2013,Related - but not informative,Related,derailment,human_induced,accidental,instantaneous,focalized,en
593005400582152192,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Other Relevant Information,Related,earthquake,natural,geophysical,instantaneous,diffused,en
324728286565515264,CrisisLexT6,explosion_WestTexas,EEUU,2013,on-topic,Related,explosion,human_induced,accidental,instantaneous,focalized,en
339511309919993856,CrisisLexT6,tornado_Oklahoma,EEUU,2013,off-topic,Not_Related,tornado,natural,meteorological,progressive,diffused,en
521689351584235520,SoSItalyT4,flood_Genova,Italy,2014,no damage,Related,flood,natural,hydrological,progressive,diffused,it
339461237907804160,CrisisLexT6,tornado_Oklahoma,EEUU,2013,off-topic,Not_Related,tornado,natural,meteorological,progressive,diffused,en
541925011015991296,CrisisNlpR1_CF,typhoon_Philippines_Hagupit,Philippines,2014,caution_and_advice,Related,typhoon,natural,meteorological,progressive,diffused,en
541811862203928576,CrisisNlpR1_Vol,typhoon_Philippines_Hagupit,Philippines,2014,Other Relevant Information,Related,typhoon,natural,meteorological,progressive,diffused,en
910677217528762368,CrisisMMD,earthquake_Mexico,Mexico,2017,informative,Related,earthquake,natural,geophysical,instantaneous,diffused,en
592628529654665216,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Not Relevant,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,en
262966831764107264,CrisisLexT6,hurricane_Sandy,several,2012,off-topic,Not_Related,hurricane,natural,meteorological,progressive,diffused,en
406573549638664192,CrisisLexT26,helicopterCrash_Glasgow,UK,2013,Not related,Not_Related,crash,human_induced,accidental,instantaneous,focalized,en
296014689996001280,CrisisLexT6,flood_Queensland,Australia,2013,on-topic,Related,flood,natural,hydrological,progressive,diffused,en
913494133225930752,CrisisMMD,hurricane_Maria,several,2017,not_informative,Not_Related,hurricane,natural,meteorological,progressive,diffused,en
580083922266001409,CrisisNlpR1_CF,cyclone_Vanuatu_Pam,Vanuatu,2015,other_useful_information,Related,cyclone,natural,meteorological,progressive,diffused,en
295679751379644416,CrisisLexT6,flood_Queensland,Australia,2013,off-topic,Not_Related,flood,natural,hydrological,progressive,diffused,en
329190494724816896,CrisisLexT26,bombing_Boston,EEUU,2013,Related - but not informative,Related,bombings,human_induced,intentional,instantaneous,focalized,en
522731562136125440,CrisisNlpR1_CF,ebola_virus,several,2014,other_useful_information,Related,viral_disease,natural,Biological,progressive,diffused,en
339127331325095937,CrisisLexT6,tornado_Oklahoma,EEUU,2013,off-topic,Not_Related,tornado,natural,meteorological,progressive,diffused,en
577224684724453376,CrisisNlpR1_CF,cyclone_Vanuatu_Pam,Vanuatu,2015,other_useful_information,Related,cyclone,natural,meteorological,progressive,diffused,en
541297788865486848,CrisisNlpR1_Vol,typhoon_Philippines_Hagupit,Philippines,2014,Not Informative,Not_Related,typhoon,natural,meteorological,progressive,diffused,en
721612598987259904,ESPOL_Ecuador_earthquake,earthquake_Ecuador,Ecuador,2016,yes,Related,earthquake,natural,geophysical,instantaneous,diffused,en
337275353049481216,CrisisLexT6,tornado_Oklahoma,EEUU,2013,on-topic,Related,tornado,natural,meteorological,progressive,diffused,en
338519379018924032,CrisisLexT6,tornado_Oklahoma,EEUU,2013,off-topic,Not_Related,tornado,natural,meteorological,progressive,diffused,en
541836515827933184,CrisisNlpR1_Vol,typhoon_Philippines_Hagupit,Philippines,2014,Not Informative,Not_Related,typhoon,natural,meteorological,progressive,diffused,en
263101327754788865,CrisisLexT6,hurricane_Sandy,several,2012,off-topic,Not_Related,hurricane,natural,meteorological,progressive,diffused,en
541868310770368512,CrisisNlpR1_Vol,typhoon_Philippines_Hagupit,Philippines,2014,Not Informative,Not_Related,typhoon,natural,meteorological,progressive,diffused,en
910172748042862592,CrisisMMD,hurricane_Irma,several,2017,informative,Related,hurricane,natural,meteorological,progressive,diffused,en
266383963206086656,CrisisLexT26,earthquake_Guatemala,Guatemala,2012,Related and informative,Related,earthquake,natural,geophysical,instantaneous,diffused,es
338081839719776256,CrisisLexT6,tornado_Oklahoma,EEUU,2013,on-topic,Related,tornado,natural,meteorological,progressive,diffused,en
300684444455542784,CrisisLexT26,nightclubFire_Brazil,Brazil,2013,Related - but not informative,Related,fire,human_induced,accidental,instantaneous,focalized,en
541886535847530496,CrisisNlpR1_Vol,typhoon_Philippines_Hagupit,Philippines,2014,Not Informative,Not_Related,typhoon,natural,meteorological,progressive,diffused,en
325432465491623936,CrisisLexT6,explosion_WestTexas,EEUU,2013,off-topic,Not_Related,explosion,human_induced,accidental,instantaneous,focalized,en
497844531031969794,CrisisNlpR1_CF,ebola_virus,several,2014,other_useful_information,Related,viral_disease,natural,Biological,progressive,diffused,en
336948735835779073,CrisisLexT6,tornado_Oklahoma,EEUU,2013,on-topic,Related,tornado,natural,meteorological,progressive,diffused,en
349236944519172096,CrisisLexT6,flood_Alberta,Canada,2013,off-topic,Not_Related,flood,natural,hydrological,progressive,diffused,en
923458085502496770,CrisisMMD,hurricane_Maria,several,2017,not_informative,Not_Related,hurricane,natural,meteorological,progressive,diffused,en
406804047594008576,CrisisLexT26,helicopterCrash_Glasgow,UK,2013,Related - but not informative,Related,crash,human_induced,accidental,instantaneous,focalized,en
541262881556541440,CrisisNlpR1_Vol,typhoon_Philippines_Hagupit,Philippines,2014,Other Relevant Information,Related,typhoon,natural,meteorological,progressive,diffused,en
348191235418238977,CrisisLexT6,flood_Alberta,Canada,2013,on-topic,Related,flood,natural,hydrological,progressive,diffused,en
541704720855752704,CrisisNlpR1_Vol,typhoon_Philippines_Hagupit,Philippines,2014,Not Informative,Not_Related,typhoon,natural,meteorological,progressive,diffused,en
326181668161466370,CrisisLexT6,explosion_WestTexas,EEUU,2013,off-topic,Not_Related,explosion,human_induced,accidental,instantaneous,focalized,no_agree
541603266593714176,CrisisNlpR1_Vol,typhoon_Philippines_Hagupit,Philippines,2014,Not Informative,Not_Related,typhoon,natural,meteorological,progressive,diffused,en
349739840729915392,CrisisLexT6,flood_Alberta,Canada,2013,off-topic,Not_Related,flood,natural,hydrological,progressive,diffused,tl
348254947919396864,CrisisLexT6,flood_Alberta,Canada,2013,off-topic,Not_Related,flood,natural,hydrological,progressive,diffused,en
906788072016228353,CrisisMMD,hurricane_Harvey,EEUU,2017,informative,Related,hurricane,natural,meteorological,progressive,diffused,en
383530345624129536,CrisisNlpR1_CF,earthquake_Pakistan,Pakistan,2013,donation_needs_or_offers_or_volunteering_services,Related,earthquake,natural,geophysical,instantaneous,diffused,en
923180091907207170,CrisisMMD,hurricane_Maria,several,2017,informative,Related,hurricane,natural,meteorological,progressive,diffused,en
295924213905248256,CrisisLexT6,flood_Queensland,Australia,2013,on-topic,Related,flood,natural,hydrological,progressive,diffused,en
910718208398602243,CrisisMMD,earthquake_Mexico,Mexico,2017,informative,Related,earthquake,natural,geophysical,instantaneous,diffused,en
324948627158085632,CrisisLexT6,bombing_Boston,EEUU,2013,on-topic,Related,bombings,human_induced,intentional,instantaneous,focalized,en
501638685931356160,CrisisNlpR1_Vol,Landslides_Worldwide,several,2014,Not physical landslide,Not_Related,landslide,natural,Hydrological,instantaneous,focalized,fr
336806898907086848,CrisisLexT6,tornado_Oklahoma,EEUU,2013,on-topic,Related,tornado,natural,meteorological,progressive,diffused,en
204050682658041856,SoSItalyT4,earthquake_Italy,Italy,2012,not relevant,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,it
325262832574791680,CrisisLexT6,bombing_Boston,EEUU,2013,off-topic,Not_Related,bombings,human_induced,intentional,instantaneous,focalized,en
328149882277875714,CrisisLexT6,explosion_WestTexas,EEUU,2013,off-topic,Not_Related,explosion,human_induced,accidental,instantaneous,focalized,en
541275595749867520,CrisisNlpR1_Vol,typhoon_Philippines_Hagupit,Philippines,2014,Not Informative,Not_Related,typhoon,natural,meteorological,progressive,diffused,en
405116825903435776,CrisisLexT26,typhoon_Yolanda,several,2013,Related - but not informative,Related,typhoon,natural,meteorological,progressive,diffused,en
398396296827899904,CrisisLexT26,typhoon_Yolanda,several,2013,Related and informative,Related,typhoon,natural,meteorological,progressive,diffused,en
385040210871861250,CrisisNlpR1_CF,earthquake_Pakistan,Pakistan,2013,not_related_or_irrelevant,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,en
501191637075521536,CrisisNlpR1_CF,flood_India,India,2014,not_related_or_irrelevant,Not_Related,flood,natural,hydrological,progressive,diffused,en
323593297245380608,CrisisLexT6,bombing_Boston,EEUU,2013,off-topic,Not_Related,bombings,human_induced,intentional,instantaneous,focalized,en
721644705998450690,ESPOL_Ecuador_earthquake,earthquake_Ecuador,Ecuador,2016,yes,Related,earthquake,natural,geophysical,instantaneous,diffused,en
325866146551197696,CrisisLexT6,explosion_WestTexas,EEUU,2013,off-topic,Not_Related,explosion,human_induced,accidental,instantaneous,focalized,en
324909236767293440,CrisisLexT6,explosion_WestTexas,EEUU,2013,off-topic,Not_Related,explosion,human_induced,accidental,instantaneous,focalized,en
541577747366445057,CrisisNlpR1_Vol,typhoon_Philippines_Hagupit,Philippines,2014,Not Informative,Not_Related,typhoon,natural,meteorological,progressive,diffused,no_agree
541424839702368256,CrisisNlpR1_Vol,typhoon_Philippines_Hagupit,Philippines,2014,Other Relevant Information,Related,typhoon,natural,meteorological,progressive,diffused,en
350326553743331328,CrisisLexT6,flood_Alberta,Canada,2013,off-topic,Not_Related,flood,natural,hydrological,progressive,diffused,en
339513121913839616,CrisisLexT6,tornado_Oklahoma,EEUU,2013,off-topic,Not_Related,tornado,natural,meteorological,progressive,diffused,en
593111173890990082,CrisisNlpR1_CF,earthquake_Nepal,Nepal,2015,other_useful_information,Related,earthquake,natural,geophysical,instantaneous,diffused,en
577678507892875264,CrisisNlpR1_CF,cyclone_Vanuatu_Pam,Vanuatu,2015,not_related_or_irrelevant,Not_Related,cyclone,natural,meteorological,progressive,diffused,en
573851236899946496,CrisisNlpR1_Vol,Landslides_Worldwide,several,2014,Not physical landslide,Not_Related,landslide,natural,Hydrological,instantaneous,focalized,en
453166139032748032,CrisisNlpR1_CF,earthquake_Chile,Chile,2014,donation_needs_or_offers_or_volunteering_services,Related,earthquake,natural,geophysical,instantaneous,diffused,es
262941780171956225,CrisisLexT6,hurricane_Sandy,several,2012,on-topic,Related,hurricane,natural,meteorological,progressive,diffused,en
593776071436271616,CrisisNlpR1_CF,earthquake_Nepal,Nepal,2015,donation_needs_or_offers_or_volunteering_services,Related,earthquake,natural,geophysical,instantaneous,diffused,en
324710797991366656,CrisisLexT6,explosion_WestTexas,EEUU,2013,off-topic,Not_Related,explosion,human_induced,accidental,instantaneous,focalized,en
541885215950774272,CrisisNlpR1_Vol,typhoon_Philippines_Hagupit,Philippines,2014,Not Informative,Not_Related,typhoon,natural,meteorological,progressive,diffused,en
262682946492837888,CrisisLexT6,hurricane_Sandy,several,2012,on-topic,Related,hurricane,natural,meteorological,progressive,diffused,en
324573959540584450,CrisisLexT6,explosion_WestTexas,EEUU,2013,off-topic,Not_Related,explosion,human_induced,accidental,instantaneous,focalized,en
360402760274944000,CrisisLexT26,trainCrash_Spain,Spain,2013,Related and informative,Related,derailment,human_induced,accidental,instantaneous,focalized,es
324984656363663360,CrisisLexT26,explosion_WestTexas,EEUU,2013,Related and informative,Related,explosion,human_induced,accidental,instantaneous,focalized,en
266522320703741952,CrisisLexT26,earthquake_Guatemala,Guatemala,2012,Related and informative,Related,earthquake,natural,geophysical,instantaneous,diffused,en
921496413330116608,CrisisMMD,hurricane_Maria,several,2017,not_informative,Not_Related,hurricane,natural,meteorological,progressive,diffused,en
523838933344747521,CrisisNlpR1_CF,ebola_virus,several,2014,disease_signs_or_symptoms,Related,viral_disease,natural,Biological,progressive,diffused,en
451348674736828416,CrisisNlpR1_CF,earthquake_Chile,Chile,2014,injured_or_dead_people,Related,earthquake,natural,geophysical,instantaneous,diffused,es
576603546625294336,CrisisNlpR1_CF,cyclone_Vanuatu_Pam,Vanuatu,2015,other_useful_information,Related,cyclone,natural,meteorological,progressive,diffused,en
907660999284707328,CrisisMMD,hurricane_Harvey,EEUU,2017,informative,Related,hurricane,natural,meteorological,progressive,diffused,en
323969668379463680,CrisisLexT26,bombing_Boston,EEUU,2013,Related and informative,Related,bombings,human_induced,intentional,instantaneous,focalized,en
262964555032981507,CrisisLexT6,hurricane_Sandy,several,2012,on-topic,Related,hurricane,natural,meteorological,progressive,diffused,en
451788269416505344,CrisisNlpR1_Vol,earthquake_Chile,Chile,2014,"Personal updates, sympathy, support",Related,earthquake,natural,geophysical,instantaneous,diffused,no_agree
541462050635927553,CrisisNlpR1_Vol,typhoon_Philippines_Hagupit,Philippines,2014,Other Relevant Information,Related,typhoon,natural,meteorological,progressive,diffused,en
573813883535814656,CrisisNlpR1_Vol,Landslides_Worldwide,several,2014,Not physical landslide,Not_Related,landslide,natural,Hydrological,instantaneous,focalized,en
324825919741108224,CrisisLexT6,explosion_WestTexas,EEUU,2013,on-topic,Related,explosion,human_induced,accidental,instantaneous,focalized,en
592614773360984065,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Not Relevant,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,no_agree
263306495976935424,CrisisLexT6,hurricane_Sandy,several,2012,on-topic,Related,hurricane,natural,meteorological,progressive,diffused,en
328157647096393728,CrisisLexT6,explosion_WestTexas,EEUU,2013,off-topic,Not_Related,explosion,human_induced,accidental,instantaneous,focalized,en
921435879855472640,CrisisMMD,hurricane_Maria,several,2017,not_informative,Not_Related,hurricane,natural,meteorological,progressive,diffused,en
347928887579254787,CrisisLexT26,flood_Alberta,Canada,2013,Related and informative,Related,flood,natural,hydrological,progressive,diffused,en
262390608440737792,CrisisLexT6,hurricane_Sandy,several,2012,on-topic,Related,hurricane,natural,meteorological,progressive,diffused,en
338558631547133952,CrisisLexT6,tornado_Oklahoma,EEUU,2013,off-topic,Not_Related,tornado,natural,meteorological,progressive,diffused,en
510240699430621184,CrisisNlpR1_CF,flood_Pakistan,Pakistan,2014,other_useful_information,Related,flood,natural,hydrological,progressive,diffused,en
906580481105375232,CrisisMMD,hurricane_Harvey,EEUU,2017,informative,Related,hurricane,natural,meteorological,progressive,diffused,en
324763471189266432,CrisisLexT6,explosion_WestTexas,EEUU,2013,on-topic,Related,explosion,human_induced,accidental,instantaneous,focalized,en
328844540133900288,CrisisLexT26,buildingCollapse_Savar,Bangladesh,2013,Related and informative,Related,collapse,human_induced,accidental,instantaneous,focalized,en
1475249271,SoSItalyT4,earthquake_Laquila,Italy,2009,damage,Related,earthquake,natural,geophysical,instantaneous,diffused,it
451598043750481921,CrisisNlpR1_CF,earthquake_Chile,Chile,2014,other_useful_information,Related,earthquake,natural,geophysical,instantaneous,diffused,en
323974098688565248,CrisisLexT6,bombing_Boston,EEUU,2013,on-topic,Related,bombings,human_induced,intentional,instantaneous,focalized,en
579529177822449664,CrisisNlpR1_CF,cyclone_Vanuatu_Pam,Vanuatu,2015,not_related_or_irrelevant,Not_Related,cyclone,natural,meteorological,progressive,diffused,en
350303116320714754,CrisisLexT6,flood_Alberta,Canada,2013,off-topic,Not_Related,flood,natural,hydrological,progressive,diffused,en
325214397909856257,CrisisLexT6,bombing_Boston,EEUU,2013,off-topic,Not_Related,bombings,human_induced,intentional,instantaneous,focalized,en
337632639248908288,CrisisLexT6,tornado_Oklahoma,EEUU,2013,on-topic,Related,tornado,natural,meteorological,progressive,diffused,en
541521507327815682,CrisisNlpR1_Vol,typhoon_Philippines_Hagupit,Philippines,2014,Humanitarian Aid Provided,Related,typhoon,natural,meteorological,progressive,diffused,en
325137865086488576,CrisisLexT6,bombing_Boston,EEUU,2013,on-topic,Related,bombings,human_induced,intentional,instantaneous,focalized,en
295866565260365824,CrisisLexT6,flood_Queensland,Australia,2013,on-topic,Related,flood,natural,hydrological,progressive,diffused,en
263084361342124032,CrisisLexT6,hurricane_Sandy,several,2012,on-topic,Related,hurricane,natural,meteorological,progressive,diffused,en
721661766799900672,ESPOL_Ecuador_earthquake,earthquake_Ecuador,Ecuador,2016,yes,Related,earthquake,natural,geophysical,instantaneous,diffused,es
591907503606226945,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Infrastructure and utilities,Related,earthquake,natural,geophysical,instantaneous,diffused,en
325260359470546944,CrisisLexT6,bombing_Boston,EEUU,2013,on-topic,Related,bombings,human_induced,intentional,instantaneous,focalized,en
324735039290097664,CrisisLexT6,explosion_WestTexas,EEUU,2013,on-topic,Related,explosion,human_induced,accidental,instantaneous,focalized,en
296207368847499264,CrisisLexT26,flood_Queensland,Australia,2013,Related and informative,Related,flood,natural,hydrological,progressive,diffused,en
276327072559931392,CrisisLexT26,typhoon_Pablo,several,2012,Related - but not informative,Related,typhoon,natural,meteorological,progressive,diffused,en
349431069164048387,CrisisLexT26,haze_Singapore,Singapore,2013,Related - but not informative,Related,haze,mixed,others,progressive,diffused,en
467260210810068993,CrisisNlpR1_CF,Middle_East_Respiratory_Syndrome,several,2014,affected_people,Related,viral_disease,natural,Biological,progressive,diffused,en
295743435376316418,CrisisLexT6,flood_Queensland,Australia,2013,on-topic,Related,flood,natural,hydrological,progressive,diffused,en
907274021275885569,CrisisMMD,hurricane_Harvey,EEUU,2017,informative,Related,hurricane,natural,meteorological,progressive,diffused,en
579273826699116546,CrisisNlpR1_CF,cyclone_Vanuatu_Pam,Vanuatu,2015,donation_needs_or_offers_or_volunteering_services,Related,cyclone,natural,meteorological,progressive,diffused,en
351311972593176577,CrisisLexT6,flood_Alberta,Canada,2013,off-topic,Not_Related,flood,natural,hydrological,progressive,diffused,en
592955952472657921,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Other Relevant Information,Related,earthquake,natural,geophysical,instantaneous,diffused,en
593776682269417472,CrisisNlpR1_CF,earthquake_Nepal,Nepal,2015,donation_needs_or_offers_or_volunteering_services,Related,earthquake,natural,geophysical,instantaneous,diffused,en
511244002490740736,CrisisNlpR1_CF,flood_Pakistan,Pakistan,2014,infrastructure_and_utilities_damage,Related,flood,natural,hydrological,progressive,diffused,en
336810489503956992,CrisisLexT6,tornado_Oklahoma,EEUU,2013,on-topic,Related,tornado,natural,meteorological,progressive,diffused,en
325396680314863616,CrisisLexT6,bombing_Boston,EEUU,2013,off-topic,Not_Related,bombings,human_induced,intentional,instantaneous,focalized,en
906313099942125568,CrisisMMD,hurricane_Harvey,EEUU,2017,informative,Related,hurricane,natural,meteorological,progressive,diffused,en
384996134705307648,CrisisNlpR1_CF,earthquake_Pakistan,Pakistan,2013,other_useful_information,Related,earthquake,natural,geophysical,instantaneous,diffused,en
503974408781041664,CrisisNlpR1_Vol,Volcano_Iceland,Iceland,2014,Not related to crisis,Not_Related,volcano,natural,geophysical,progressive,diffused,en
296427560114454528,CrisisLexT6,flood_Queensland,Australia,2013,off-topic,Not_Related,flood,natural,hydrological,progressive,diffused,en
348180883758514177,CrisisLexT6,flood_Alberta,Canada,2013,on-topic,Related,flood,natural,hydrological,progressive,diffused,en
929421971753963520,CrisisMMD,hurricane_Maria,several,2017,not_informative,Not_Related,hurricane,natural,meteorological,progressive,diffused,en
263038654497312768,CrisisLexT6,hurricane_Sandy,several,2012,off-topic,Not_Related,hurricane,natural,meteorological,progressive,diffused,en
593219098458357760,CrisisNlpR1_CF,earthquake_Nepal,Nepal,2015,injured_or_dead_people,Related,earthquake,natural,geophysical,instantaneous,diffused,en
324894456723685376,CrisisLexT6,explosion_WestTexas,EEUU,2013,on-topic,Related,explosion,human_induced,accidental,instantaneous,focalized,en
324921316027281408,CrisisLexT6,explosion_WestTexas,EEUU,2013,on-topic,Related,explosion,human_induced,accidental,instantaneous,focalized,en
541881511641751552,CrisisNlpR1_Vol,typhoon_Philippines_Hagupit,Philippines,2014,Not Informative,Not_Related,typhoon,natural,meteorological,progressive,diffused,en
297215461387542528,CrisisLexT6,flood_Queensland,Australia,2013,off-topic,Not_Related,flood,natural,hydrological,progressive,diffused,en
542457130414923776,CrisisNlpR1_Vol,typhoon_Philippines_Hagupit,Philippines,2014,Infrastructure Damage,Related,typhoon,natural,meteorological,progressive,diffused,en
324944033485037572,CrisisLexT6,bombing_Boston,EEUU,2013,off-topic,Not_Related,bombings,human_induced,intentional,instantaneous,focalized,en
262931032779653120,CrisisLexT6,hurricane_Sandy,several,2012,on-topic,Related,hurricane,natural,meteorological,progressive,diffused,en
347868816765763584,CrisisLexT26,flood_Alberta,Canada,2013,Related - but not informative,Related,flood,natural,hydrological,progressive,diffused,en
460659688179109888,CrisisNlpR1_CF,Middle_East_Respiratory_Syndrome,several,2014,other_useful_information,Related,viral_disease,natural,Biological,progressive,diffused,en
541708582824067072,CrisisNlpR1_Vol,typhoon_Philippines_Hagupit,Philippines,2014,Other Relevant Information,Related,typhoon,natural,meteorological,progressive,diffused,en
592645001957408769,CrisisNlpR1_CF,earthquake_Nepal,Nepal,2015,sympathy_and_emotional_support,Related,earthquake,natural,geophysical,instantaneous,diffused,en
523961187193856000,CrisisNlpR1_CF,ebola_virus,several,2014,other_useful_information,Related,viral_disease,natural,Biological,progressive,diffused,en
323764402581020673,CrisisLexT6,bombing_Boston,EEUU,2013,on-topic,Related,bombings,human_induced,intentional,instantaneous,focalized,en
323961636283092995,CrisisLexT26,bombing_Boston,EEUU,2013,Related - but not informative,Related,bombings,human_induced,intentional,instantaneous,focalized,en
540163365965152256,CrisisNlpR1_CF,typhoon_Philippines_Hagupit,Philippines,2014,other_useful_information,Related,typhoon,natural,meteorological,progressive,diffused,en
323631804600967168,CrisisLexT6,bombing_Boston,EEUU,2013,off-topic,Not_Related,bombings,human_induced,intentional,instantaneous,focalized,en
522733440731713536,CrisisNlpR1_CF,ebola_virus,several,2014,prevention,Related,viral_disease,natural,Biological,progressive,diffused,en
302809610211962880,CrisisLexT26,meteor_Russia,Russia,2013,Not related,Not_Related,meteorite,natural,others,instantaneous,focalized,no_text
592637871862910976,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Response Efforts,Related,earthquake,natural,geophysical,instantaneous,diffused,en
349722073419096064,CrisisLexT6,flood_Alberta,Canada,2013,off-topic,Not_Related,flood,natural,hydrological,progressive,diffused,en
451565248009355264,CrisisNlpR1_CF,earthquake_Chile,Chile,2014,other_useful_information,Related,earthquake,natural,geophysical,instantaneous,diffused,en
403574848787873794,CrisisLexT26,flood_Sardinia,Italy,2013,Related and informative,Related,flood,natural,hydrological,progressive,diffused,it
349716122121146369,CrisisLexT6,flood_Alberta,Canada,2013,off-topic,Not_Related,flood,natural,hydrological,progressive,diffused,en
263121669265166337,CrisisLexT6,hurricane_Sandy,several,2012,on-topic,Related,hurricane,natural,meteorological,progressive,diffused,en
541544666446180352,CrisisNlpR1_Vol,typhoon_Philippines_Hagupit,Philippines,2014,Not Informative,Not_Related,typhoon,natural,meteorological,progressive,diffused,en
262719679875928066,CrisisLexT6,hurricane_Sandy,several,2012,off-topic,Not_Related,hurricane,natural,meteorological,progressive,diffused,en
592889375945527296,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Not Relevant,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,no_agree
296364515728166913,CrisisLexT6,flood_Queensland,Australia,2013,on-topic,Related,flood,natural,hydrological,progressive,diffused,en
262922555436957698,CrisisLexT6,hurricane_Sandy,several,2012,on-topic,Related,hurricane,natural,meteorological,progressive,diffused,en
296198788421394432,CrisisLexT6,flood_Queensland,Australia,2013,off-topic,Not_Related,flood,natural,hydrological,progressive,diffused,en
263058142080937985,CrisisLexT6,hurricane_Sandy,several,2012,off-topic,Not_Related,hurricane,natural,meteorological,progressive,diffused,en
